[1667200967.2505941] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200967.2644238] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200967.2817495] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667201023.3184912] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201023.3401911] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667201023.3426828] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667201023.3589] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667201023.3723886] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667201023.384805] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->communication_out: operation_status
[1667201032.4121804] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, communication_in->central: ordering
[1667201032.4783432] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->communication_out: confirmation
[1667201032.48473] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667201032.4996092] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667201032.5132897] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667201032.5304966] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667201034.6830118] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201034.6961825] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667201034.7020054] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667201034.7148662] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667201034.7279515] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps_error
[1667201034.7403834] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667201034.7545142] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667201034.7685742] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667201034.782485] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667201037.6389782] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201037.6525605] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667201037.6591938] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667201037.6721416] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667201037.6851432] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667201037.697882] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667201037.7120967] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667201037.7255366] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667201037.7394164] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667201038.8612347] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201038.8744416] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667201038.8802838] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667201038.893946] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667201038.907199] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667201038.9209788] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667201038.9351432] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667201038.9499645] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667201038.9645092] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667201041.2264411] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201041.2431693] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667201041.2486575] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667201041.2633657] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667201041.2773745] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps_error
[1667201041.290024] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667201041.3033617] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667201041.3171148] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667201041.3326812] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667201044.1967595] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201044.2166479] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667201044.2231085] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667201044.2364867] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667201044.2501624] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps_error
[1667201044.263756] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->monitor: gps_error_repeat
[1667201044.2703655] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667201044.2838345] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667201044.2977386] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667201044.3125343] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667201057.2815402] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201057.2980819] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667201057.304335] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667201057.3192217] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667201057.3329525] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps_error
[1667201057.3466754] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->monitor: gps_error_repeat
[1667201057.3527548] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667201057.367068] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667201057.379817] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667201057.393698] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201057.4001763] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201057.4071617] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 987f5cd0-a68a-4527-b9df-f2e940642e11->monitor: internal_error
[1667201057.4090753] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667201057.4129062] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, monitor->monitor: policy_error
[1667201057.4133167] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667201057.4317288] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667201057.4454393] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps_error
[1667201057.458092] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->monitor: gps_error_repeat
[1667201057.4639895] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667201057.4768937] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667201057.4901295] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667201057.5040061] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667201057.6636467] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201057.6774714] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667201057.683801] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667201057.7008238] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667201057.7152534] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667201057.7282724] id 0ea349cb-b497-4b77-988e-e75f1cdfb79f, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->communication_out: operation_status
[1667201067.7730014] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, communication_in->central: ordering
[1667201067.8344593] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->communication_out: confirmation
[1667201067.8410127] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667201067.8550923] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667201067.868519] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667201067.8821232] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667201073.4286866] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201073.4454658] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667201073.452136] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667201073.4653354] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667201073.478549] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667201073.4913077] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667201073.5050392] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667201073.518341] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667201073.5341494] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667201079.1915383] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201079.207864] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667201079.2139626] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667201079.2270865] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667201079.2410693] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667201079.2551582] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->camera: activate
[1667201079.7967756] id 10cb7649-8a5d-4fc1-92ce-c432f348dcc2, hmi->central: pincoding
[1667201079.8100584] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->sensors: lock_opening
[1667201079.816455] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 987f5cd0-a68a-4527-b9df-f2e940642e11->monitor: internal_error
[1667201079.8286896] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, monitor->monitor: policy_error
[1667201079.8305159] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667201079.8451009] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667201079.8601265] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667201090.992982] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667201091.0091138] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667201091.014595] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667201091.0276318] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667201091.0415883] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667201091.0544522] id d3af7f17-c8f6-4728-9d96-9052ad8afadc, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->communication_out: operation_status
[1667292302.828015] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, communication_in->central: ordering
[1667292310.4883716] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->communication_out: confirmation
[1667292310.4977179] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->position: count_direction
[1667292311.0398045] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->central: count_direction
[1667292311.0562475] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->motion: motion_start
[1667292311.2409399] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, f7acd035-8127-49e6-bd08-c7725cb56e7e->position: motion_start
[1667292316.642027] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, f7acd035-8127-49e6-bd08-c7725cb56e7e->position: stop
[1667292316.6638155] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->gps: nonexistent
[1667292316.6710117] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->central: stop
[1667292316.6983876] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->gps: where_am_i
[1667292316.7326853] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 878b3a4e-2868-4141-872a-948c6741c7b7->central: gps
[1667292316.7638912] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->position: count_direction
[1667292316.7789464] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->central: count_direction
[1667292316.7946434] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->motion: motion_start
[1667292316.8095317] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, f7acd035-8127-49e6-bd08-c7725cb56e7e->position: motion_start
[1667292322.4654672] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, f7acd035-8127-49e6-bd08-c7725cb56e7e->position: stop
[1667292322.479885] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->gps: nonexistent
[1667292322.4863808] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->central: stop
[1667292322.503658] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->gps: where_am_i
[1667292322.519767] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 878b3a4e-2868-4141-872a-948c6741c7b7->central: gps
[1667292322.5359843] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->camera: activate
[1667292324.851203] id a8aa30e2-5771-47bd-bc7f-2b04558893c0, hmi->central: pincoding
[1667292324.8750305] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->sensors: lock_opening
[1667292325.045033] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 4a8f8e5f-29a9-4c4b-8ac1-edff7725efa4->central: lock_opening
[1667292325.1257546] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, monitor->monitor: policy_error
[1667292329.9051545] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 4a8f8e5f-29a9-4c4b-8ac1-edff7725efa4->central: lock_closing
[1667292329.9201539] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->camera: deactivate
[1667292329.927459] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 2b27e99d-2473-43b9-8bf8-603d75bd7338->monitor: internal_error
[1667292329.9276252] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->position: count_direction
[1667292329.9344442] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, monitor->monitor: policy_error
[1667292329.9468591] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->central: count_direction
[1667292329.9641294] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->motion: motion_start
[1667292329.983152] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, f7acd035-8127-49e6-bd08-c7725cb56e7e->position: motion_start
[1667292341.1120193] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, f7acd035-8127-49e6-bd08-c7725cb56e7e->position: stop
[1667292341.1294389] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->gps: nonexistent
[1667292341.1360915] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->central: stop
[1667292341.1531863] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->gps: where_am_i
[1667292341.169086] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 878b3a4e-2868-4141-872a-948c6741c7b7->central: gps
[1667292341.1878378] id 30d56f65-8e5f-443a-9ef3-d0a63fe0a6dd, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->communication_out: operation_status
[1667292360.2313309] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, communication_in->central: ordering
[1667292360.30711] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->communication_out: confirmation
[1667292360.3150685] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->position: count_direction
[1667292360.3297284] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->central: count_direction
[1667292360.3598917] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->motion: motion_start
[1667292360.3755949] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, f7acd035-8127-49e6-bd08-c7725cb56e7e->position: motion_start
[1667292378.6846943] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, f7acd035-8127-49e6-bd08-c7725cb56e7e->position: stop
[1667292378.7028332] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->gps: nonexistent
[1667292378.711252] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->central: stop
[1667292378.727826] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->gps: where_am_i
[1667292378.742244] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 878b3a4e-2868-4141-872a-948c6741c7b7->central: gps
[1667292378.7564402] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->position: count_direction
[1667292378.7716982] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->central: count_direction
[1667292378.7857597] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->motion: motion_start
[1667292378.8007576] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, f7acd035-8127-49e6-bd08-c7725cb56e7e->position: motion_start
[1667292397.6627862] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, f7acd035-8127-49e6-bd08-c7725cb56e7e->position: stop
[1667292397.676991] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->gps: nonexistent
[1667292397.6827962] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->central: stop
[1667292397.6976075] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->gps: where_am_i
[1667292397.712303] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 878b3a4e-2868-4141-872a-948c6741c7b7->central: gps
[1667292397.7262065] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->position: count_direction
[1667292397.7404418] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 40efc18a-e6c7-4f7f-86ff-a5b7088fa932->central: count_direction
[1667292397.7572422] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, 43cf3fd7-c3a2-4f9e-99d3-fcaff6490827->motion: motion_start
[1667292397.777017] id b8f1e6ea-a3bb-40da-83fd-6ee92436e59c, f7acd035-8127-49e6-bd08-c7725cb56e7e->position: motion_start
